Name,Extension,Size_MB,Size_Bytes,RelativePath,FullPath,WebsiteCategory,Subcategory,PlannedUse
18.webp,.webp,0.004,4678,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\18.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\18.webp,GRAND_VITARA,Product asset,Product page + catalog
19.webp,.webp,0.002,2314,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\19.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\19.webp,GRAND_VITARA,Product asset,Product page + catalog
2.webp,.webp,0.012,12934,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\2.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\2.webp,GRAND_VITARA,Product asset,Product page + catalog
20.webp,.webp,0.003,2934,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\20.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\20.webp,GRAND_VITARA,Product asset,Product page + catalog
21.webp,.webp,0.022,22824,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\21.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\21.webp,GRAND_VITARA,Product asset,Product page + catalog
22.webp,.webp,0.021,22236,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\22.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\22.webp,GRAND_VITARA,Product asset,Product page + catalog
23.webp,.webp,0.009,9126,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\23.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\23.webp,GRAND_VITARA,Product asset,Product page + catalog
24.webp,.webp,0.009,9920,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\24.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\24.webp,GRAND_VITARA,Product asset,Product page + catalog
25.webp,.webp,0.009,9078,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\25.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\25.webp,GRAND_VITARA,Product asset,Product page + catalog
26.webp,.webp,0.008,7902,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\26.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\26.webp,GRAND_VITARA,Product asset,Product page + catalog
3.webp,.webp,0.007,7082,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\3.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\3.webp,GRAND_VITARA,Product asset,Product page + catalog
4.webp,.webp,0.006,6616,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\4.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\4.webp,GRAND_VITARA,Product asset,Product page + catalog
6.webp,.webp,0.014,15080,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\6.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\6.webp,GRAND_VITARA,Product asset,Product page + catalog
7 inch Digital TFT Color Multi-Information Display.png,.png,0.232,242871,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\7 inch Digital TFT Color Multi-Information Display.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\7 inch Digital TFT Color Multi-Information Display.png,GRAND_VITARA,Product asset,Product page + catalog
7.webp,.webp,0.009,9922,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\7.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\7.webp,GRAND_VITARA,Product asset,Product page + catalog
8.webp,.webp,0.01,10516,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\8.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\8.webp,GRAND_VITARA,Product asset,Product page + catalog
9.webp,.webp,0.004,4500,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\9.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\9.webp,GRAND_VITARA,Product asset,Product page + catalog
Apple CarPlay & Android Auto.png,.png,0.193,202612,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Apple CarPlay & Android Auto.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Apple CarPlay & Android Auto.png,GRAND_VITARA,Product asset,Product page + catalog
Auto Climate AC.png,.png,0.303,317393,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Auto Climate AC.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Auto Climate AC.png,GRAND_VITARA,Product asset,Product page + catalog
Cabin Lamp (LED).png,.png,0.3,314548,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Cabin Lamp (LED).png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Cabin Lamp (LED).png,GRAND_VITARA,Product asset,Product page + catalog
Excellent Comfort.png,.png,0.355,372273,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Excellent Comfort.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Excellent Comfort.png,GRAND_VITARA,Product asset,Product page + catalog
Panoramic Sunroof.png,.png,0.321,336620,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Panoramic Sunroof.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Panoramic Sunroof.png,GRAND_VITARA,Product asset,Product page + catalog
Spot Map Lamp (LED).png,.png,0.354,371057,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Spot Map Lamp (LED).png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Spot Map Lamp (LED).png,GRAND_VITARA,Product asset,Product page + catalog
Ventilated Seats.png,.png,0.373,391470,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Ventilated Seats.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Ventilated Seats.png,GRAND_VITARA,Product asset,Product page + catalog
interior-15e1f.webp,.webp,0.016,16436,suzukitradajateng.co.id\assets\images\interior\gx\interior-15e1f.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\gx\interior-15e1f.webp,SHARED_INTERIOR,Interior,Relevant product page
interior-25e1f.webp,.webp,0.012,12676,suzukitradajateng.co.id\assets\images\interior\gx\interior-25e1f.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\gx\interior-25e1f.webp,SHARED_INTERIOR,Interior,Relevant product page
interior-35e1f.webp,.webp,0.006,6680,suzukitradajateng.co.id\assets\images\interior\gx\interior-35e1f.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\gx\interior-35e1f.webp,SHARED_INTERIOR,Interior,Relevant product page
interior-45e1f.webp,.webp,0.012,12230,suzukitradajateng.co.id\assets\images\interior\gx\interior-45e1f.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\gx\interior-45e1f.webp,SHARED_INTERIOR,Interior,Relevant product page
interior-65e1f.webp,.webp,0.008,8502,suzukitradajateng.co.id\assets\images\interior\gx\interior-65e1f.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\gx\interior-65e1f.webp,SHARED_INTERIOR,Interior,Relevant product page
interior-75e1f.webp,.webp,0.007,7578,suzukitradajateng.co.id\assets\images\interior\gx\interior-75e1f.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\gx\interior-75e1f.webp,SHARED_INTERIOR,Interior,Relevant product page
interior-85e1f.webp,.webp,0.009,9834,suzukitradajateng.co.id\assets\images\interior\gx\interior-85e1f.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\gx\interior-85e1f.webp,SHARED_INTERIOR,Interior,Relevant product page
interior-95e1f.webp,.webp,0.009,9128,suzukitradajateng.co.id\assets\images\interior\gx\interior-95e1f.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\gx\interior-95e1f.webp,SHARED_INTERIOR,Interior,Relevant product page
interior-15e1f.webp,.webp,0.012,12198,suzukitradajateng.co.id\assets\images\interior\ss\interior-15e1f.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\ss\interior-15e1f.webp,SHARED_INTERIOR,Interior,Relevant product page
interior-25e1f.webp,.webp,0.014,14652,suzukitradajateng.co.id\assets\images\interior\ss\interior-25e1f.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\ss\interior-25e1f.webp,SHARED_INTERIOR,Interior,Relevant product page
interior-35e1f.webp,.webp,0.013,13984,suzukitradajateng.co.id\assets\images\interior\ss\interior-35e1f.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\ss\interior-35e1f.webp,SHARED_INTERIOR,Interior,Relevant product page
interior-45e1f.webp,.webp,0.016,16518,suzukitradajateng.co.id\assets\images\interior\ss\interior-45e1f.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\ss\interior-45e1f.webp,SHARED_INTERIOR,Interior,Relevant product page
interior-55e1f.webp,.webp,0.009,9910,suzukitradajateng.co.id\assets\images\interior\ss\interior-55e1f.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\ss\interior-55e1f.webp,SHARED_INTERIOR,Interior,Relevant product page
interior-65e1f.webp,.webp,0.013,13200,suzukitradajateng.co.id\assets\images\interior\ss\interior-65e1f.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\ss\interior-65e1f.webp,SHARED_INTERIOR,Interior,Relevant product page
interior-75e1f.webp,.webp,0.016,16310,suzukitradajateng.co.id\assets\images\interior\ss\interior-75e1f.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\ss\interior-75e1f.webp,SHARED_INTERIOR,Interior,Relevant product page
interior-85e1f.webp,.webp,0.016,16702,suzukitradajateng.co.id\assets\images\interior\ss\interior-85e1f.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\ss\interior-85e1f.webp,SHARED_INTERIOR,Interior,Relevant product page
arrow-right.png,.png,0.0,210,suzukitradajateng.co.id\assets\img\arrow-right.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\arrow-right.png,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
bg_breadcrumb.png,.png,0.0,336,suzukitradajateng.co.id\assets\img\bg_breadcrumb.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\bg_breadcrumb.png,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
bg_hubungi-sales.png,.png,0.301,315401,suzukitradajateng.co.id\assets\img\bg_hubungi-sales.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\bg_hubungi-sales.png,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed
bg_page.png,.png,0.106,111595,suzukitradajateng.co.id\assets\img\bg_page.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\bg_page.png,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
bg_produk-pilihan.png,.png,0.004,3787,suzukitradajateng.co.id\assets\img\bg_produk-pilihan.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\bg_produk-pilihan.png,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
bg_stack-shadow_center.png,.png,0.002,1930,suzukitradajateng.co.id\assets\img\bg_stack-shadow_center.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\bg_stack-shadow_center.png,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
bg_stack-shadow_left.png,.png,0.003,3130,suzukitradajateng.co.id\assets\img\bg_stack-shadow_left.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\bg_stack-shadow_left.png,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
bg_stack-shadow_right.png,.png,0.003,2989,suzukitradajateng.co.id\assets\img\bg_stack-shadow_right.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\bg_stack-shadow_right.png,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
favicon.ico,.ico,0.001,1150,suzukitradajateng.co.id\assets\img\favicon.ico,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\favicon.ico,BRAND_UI,Logo/icon,Header/footer/UI
favicon_16_suzuki.png,.png,0.001,1347,suzukitradajateng.co.id\assets\img\favicon_16_suzuki.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\favicon_16_suzuki.png,BRAND_UI,Logo/icon,Header/footer/UI
favicon_180_suzuki.png,.png,0.014,14926,suzukitradajateng.co.id\assets\img\favicon_180_suzuki.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\favicon_180_suzuki.png,BRAND_UI,Logo/icon,Header/footer/UI
favicon_192_suzuki.png,.png,0.016,16498,suzukitradajateng.co.id\assets\img\favicon_192_suzuki.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\favicon_192_suzuki.png,BRAND_UI,Logo/icon,Header/footer/UI
favicon_32_suzuki.png,.png,0.002,2002,suzukitradajateng.co.id\assets\img\favicon_32_suzuki.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\favicon_32_suzuki.png,BRAND_UI,Logo/icon,Header/footer/UI
favicon_512_suzuki.png,.png,0.065,68188,suzukitradajateng.co.id\assets\img\favicon_512_suzuki.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\favicon_512_suzuki.png,BRAND_UI,Logo/icon,Header/footer/UI
floating_icon_c_calc.png,.png,0.0,486,suzukitradajateng.co.id\assets\img\floating_icon_c_calc.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\floating_icon_c_calc.png,BRAND_UI,Logo/icon,Header/footer/UI
floating_icon_d_test-drive.png,.png,0.001,749,suzukitradajateng.co.id\assets\img\floating_icon_d_test-drive.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\floating_icon_d_test-drive.png,BRAND_UI,Logo/icon,Header/footer/UI
floating_icon_e_booking-service.png,.png,0.001,567,suzukitradajateng.co.id\assets\img\floating_icon_e_booking-service.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\floating_icon_e_booking-service.png,BRAND_UI,Logo/icon,Header/footer/UI
hero-angle.png,.png,1.314,1378058,suzukitradajateng.co.id\assets\img\hero-angle.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\hero-angle.png,PROMO_HERO_BANNER,Banner/hero,Homepage/promo
icon_otp.png,.png,0.005,5606,suzukitradajateng.co.id\assets\img\icon_otp.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\icon_otp.png,BRAND_UI,Logo/icon,Header/footer/UI
icon_top-bar_down.png,.png,0.0,201,suzukitradajateng.co.id\assets\img\icon_top-bar_down.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\icon_top-bar_down.png,BRAND_UI,Logo/icon,Header/footer/UI
icon_top-bar_marker.png,.png,0.0,338,suzukitradajateng.co.id\assets\img\icon_top-bar_marker.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\icon_top-bar_marker.png,BRAND_UI,Logo/icon,Header/footer/UI
line.png,.png,0.0,139,suzukitradajateng.co.id\assets\img\line.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\line.png,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
parts.png,.png,0.22,230826,suzukitradajateng.co.id\assets\img\parts.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\parts.png,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed
putih_logo_splash.webp,.webp,0.003,2860,suzukitradajateng.co.id\assets\img\putih_logo_splash.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\putih_logo_splash.webp,BRAND_UI,Logo/icon,Header/footer/UI
sales.png,.png,0.179,187376,suzukitradajateng.co.id\assets\img\sales.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\sales.png,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed
servis.png,.png,0.199,209060,suzukitradajateng.co.id\assets\img\servis.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\servis.png,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed
splash-mb.jpg,.jpg,0.157,164215,suzukitradajateng.co.id\assets\img\splash-mb.jpg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\splash-mb.jpg,PROMO_HERO_BANNER,Banner/hero,Homepage/promo after visual review
sujuki.png,.png,0.04,41628,suzukitradajateng.co.id\assets\img\sujuki.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\sujuki.png,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed
toggler-icon.svg,.svg,0.0,355,suzukitradajateng.co.id\assets\img\toggler-icon.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\toggler-icon.svg,BRAND_UI,Logo/icon,Header/footer/UI
grand-vitara.png,.png,0.395,413826,suzukitradajateng.co.id\assets\img\v2\grand-vitara.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\grand-vitara.png,GRAND_VITARA,Product asset,Product page + catalog
xl7-exterior-kv.png,.png,1.784,1871026,suzukitradajateng.co.id\assets\img\v2\xl7-exterior-kv.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\xl7-exterior-kv.png,XL7_HYBRID,Product asset,Homepage hero + product page
xl7-interior-kv.png,.png,1.421,1490210,suzukitradajateng.co.id\assets\img\v2\xl7-interior-kv.png,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\xl7-interior-kv.png,XL7_HYBRID,Product asset,Homepage hero + product page
about-new.webp,.webp,0.047,49394,suzukitradajateng.co.id\assets\img\v2\banner\about-new.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\banner\about-new.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo
banner-new-mb.webp,.webp,0.03,31232,suzukitradajateng.co.id\assets\img\v2\banner\banner-new-mb.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\banner\banner-new-mb.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo
banner-new.webp,.webp,0.087,91690,suzukitradajateng.co.id\assets\img\v2\banner\banner-new.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\banner\banner-new.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo
page-contact.webp,.webp,0.175,183504,suzukitradajateng.co.id\assets\img\v2\banner\page-contact.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\banner\page-contact.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo
page-news.webp,.webp,0.067,70012,suzukitradajateng.co.id\assets\img\v2\banner\page-news.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\banner\page-news.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo
page-part.webp,.webp,0.114,119598,suzukitradajateng.co.id\assets\img\v2\banner\page-part.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\banner\page-part.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo
page-service.webp,.webp,0.018,18836,suzukitradajateng.co.id\assets\img\v2\banner\page-service.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\banner\page-service.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo
page-simulasi-kredit.webp,.webp,0.063,66058,suzukitradajateng.co.id\assets\img\v2\banner\page-simulasi-kredit.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\banner\page-simulasi-kredit.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo
privacy-banner.webp,.webp,0.084,87604,suzukitradajateng.co.id\assets\img\v2\banner\privacy-banner.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\banner\privacy-banner.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo
produk-new.webp,.webp,0.032,33262,suzukitradajateng.co.id\assets\img\v2\banner\produk-new.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\banner\produk-new.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo
hub-sales.jpg,.jpg,0.005,5211,suzukitradajateng.co.id\assets\img\v2\icon\hub-sales.jpg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\icon\hub-sales.jpg,BRAND_UI,Logo/icon,Header/footer/UI
hub-sales.webp,.webp,0.001,1214,suzukitradajateng.co.id\assets\img\v2\icon\hub-sales.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\icon\hub-sales.webp,BRAND_UI,Logo/icon,Header/footer/UI
jadwal-service.jpg,.jpg,0.005,5659,suzukitradajateng.co.id\assets\img\v2\icon\jadwal-service.jpg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\icon\jadwal-service.jpg,BRAND_UI,Logo/icon,Header/footer/UI
jadwal-service.webp,.webp,0.001,1226,suzukitradajateng.co.id\assets\img\v2\icon\jadwal-service.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\icon\jadwal-service.webp,BRAND_UI,Logo/icon,Header/footer/UI
pesan-part.jpg,.jpg,0.005,5032,suzukitradajateng.co.id\assets\img\v2\icon\pesan-part.jpg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\icon\pesan-part.jpg,BRAND_UI,Logo/icon,Header/footer/UI
pesan-part.webp,.webp,0.001,1278,suzukitradajateng.co.id\assets\img\v2\icon\pesan-part.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\icon\pesan-part.webp,BRAND_UI,Logo/icon,Header/footer/UI
simulasi-kredit.jpg,.jpg,0.005,4934,suzukitradajateng.co.id\assets\img\v2\icon\simulasi-kredit.jpg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\icon\simulasi-kredit.jpg,BRAND_UI,Logo/icon,Header/footer/UI
simulasi-kredit.webp,.webp,0.001,1052,suzukitradajateng.co.id\assets\img\v2\icon\simulasi-kredit.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\icon\simulasi-kredit.webp,BRAND_UI,Logo/icon,Header/footer/UI
news-1.webp,.webp,0.007,7760,suzukitradajateng.co.id\assets\img\v2\post\news-1.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\post\news-1.webp,ARTICLE_MEDIA,Article image,Blog/SEO article
ertiga.webp,.webp,0.006,6394,suzukitradajateng.co.id\assets\img\v2\product\ertiga.webp,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\product\ertiga.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog
seat.svg,.svg,0.002,1669,suzukitradajateng.co.id\assets\img\v2\product-page\seat.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\product-page\seat.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
transmisi.svg,.svg,0.001,985,suzukitradajateng.co.id\assets\img\v2\product-page\transmisi.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\product-page\transmisi.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
arrow-down.svg,.svg,0.0,197,suzukitradajateng.co.id\assets\img\v2\svg\arrow-down.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\svg\arrow-down.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
arrow-right-outlet.svg,.svg,0.0,260,suzukitradajateng.co.id\assets\img\v2\svg\arrow-right-outlet.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\svg\arrow-right-outlet.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
arrow-right.svg,.svg,0.001,889,suzukitradajateng.co.id\assets\img\v2\svg\arrow-right.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\svg\arrow-right.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
date.svg,.svg,0.002,1737,suzukitradajateng.co.id\assets\img\v2\svg\date.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\svg\date.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
fb.svg,.svg,0.0,404,suzukitradajateng.co.id\assets\img\v2\svg\fb.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\svg\fb.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
